file	taxid	url
GCF_002386265.1_ASM238626v1_genomic.fna	1249	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/386/265/GCF_002386265.1_ASM238626v1/GCF_002386265.1_ASM238626v1_genomic.fna.gz
GCF_000019785.1_ASM1978v1_genomic.fna	395495	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/019/785/GCF_000019785.1_ASM1978v1/GCF_000019785.1_ASM1978v1_genomic.fna.gz
GCF_004014695.1_ASM401469v1_genomic.fna	1628392	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/014/695/GCF_004014695.1_ASM401469v1/GCF_004014695.1_ASM401469v1_genomic.fna.gz
GCF_000217795.1_ASM21779v1_genomic.fna	667014	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/217/795/GCF_000217795.1_ASM21779v1/GCF_000217795.1_ASM21779v1_genomic.fna.gz
GCF_000143685.1_ASM14368v1_genomic.fna	748727	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/143/685/GCF_000143685.1_ASM14368v1/GCF_000143685.1_ASM14368v1_genomic.fna.gz
GCF_002833405.1_ASM283340v1_genomic.fna	2058136	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/833/405/GCF_002833405.1_ASM283340v1/GCF_002833405.1_ASM283340v1_genomic.fna.gz
GCF_000070605.1_ASM7060v1_genomic.fna	340	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/070/605/GCF_000070605.1_ASM7060v1/GCF_000070605.1_ASM7060v1_genomic.fna.gz
GCF_002082175.1_ASM208217v1_genomic.fna	1935	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/082/175/GCF_002082175.1_ASM208217v1/GCF_002082175.1_ASM208217v1_genomic.fna.gz
GCF_000022645.2_ASM2264v1_genomic.fna	626418	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/022/645/GCF_000022645.2_ASM2264v1/GCF_000022645.2_ASM2264v1_genomic.fna.gz
GCF_000960995.1_ASM96099v1_genomic.fna	1176492	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/960/995/GCF_000960995.1_ASM96099v1/GCF_000960995.1_ASM96099v1_genomic.fna.gz
GCF_002717025.1_ASM271702v1_genomic.fna	2033844	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/717/025/GCF_002717025.1_ASM271702v1/GCF_002717025.1_ASM271702v1_genomic.fna.gz
GCF_002224285.1_ASM222428v1_genomic.fna	2020486	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/224/285/GCF_002224285.1_ASM222428v1/GCF_002224285.1_ASM222428v1_genomic.fna.gz
GCF_000317435.1_ASM31743v1_genomic.fna	1170562	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/317/435/GCF_000317435.1_ASM31743v1/GCF_000317435.1_ASM31743v1_genomic.fna.gz
GCF_003569745.1_ASM356974v1_genomic.fna	2060312	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/569/745/GCF_003569745.1_ASM356974v1/GCF_003569745.1_ASM356974v1_genomic.fna.gz
GCF_002116905.1_ASM211690v1_genomic.fna	946333	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/116/905/GCF_002116905.1_ASM211690v1/GCF_002116905.1_ASM211690v1_genomic.fna.gz
GCF_004001265.1_ASM400126v1_genomic.fna	946334	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/001/265/GCF_004001265.1_ASM400126v1/GCF_004001265.1_ASM400126v1_genomic.fna.gz
GCF_000953135.1_LFA_genomic.fna	1212491	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/953/135/GCF_000953135.1_LFA/GCF_000953135.1_LFA_genomic.fna.gz
GCF_900187055.1_50377_D01_genomic.fna	308354	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/187/055/GCF_900187055.1_50377_D01/GCF_900187055.1_50377_D01_genomic.fna.gz
GCF_000755145.1_ASM75514v1_genomic.fna	221027	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/755/145/GCF_000755145.1_ASM75514v1/GCF_000755145.1_ASM75514v1_genomic.fna.gz
GCF_002893965.1_ASM289396v1_genomic.fna	334542	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/893/965/GCF_002893965.1_ASM289396v1/GCF_002893965.1_ASM289396v1_genomic.fna.gz
GCF_000243115.2_ASM24311v3_genomic.fna	929713	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/243/115/GCF_000243115.2_ASM24311v3/GCF_000243115.2_ASM24311v3_genomic.fna.gz
GCF_003970735.1_ASM397073v1_genomic.fna	1826607	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/970/735/GCF_003970735.1_ASM397073v1/GCF_003970735.1_ASM397073v1_genomic.fna.gz
GCF_000980835.1_ASM98083v1_genomic.fna	35755	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/980/835/GCF_000980835.1_ASM98083v1/GCF_000980835.1_ASM98083v1_genomic.fna.gz
GCF_003427415.1_ASM342741v1_genomic.fna	38313	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/427/415/GCF_003427415.1_ASM342741v1/GCF_003427415.1_ASM342741v1_genomic.fna.gz
GCF_900187295.1_52191_E01_genomic.fna	35757	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/187/295/GCF_900187295.1_52191_E01/GCF_900187295.1_52191_E01_genomic.fna.gz
GCF_004135385.1_ASM413538v1_genomic.fna	2509457	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/135/385/GCF_004135385.1_ASM413538v1/GCF_004135385.1_ASM413538v1_genomic.fna.gz
GCF_000017665.1_ASM1766v1_genomic.fna	290339	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/017/665/GCF_000017665.1_ASM1766v1/GCF_000017665.1_ASM1766v1_genomic.fna.gz
GCF_000263215.1_ASM26321v1_genomic.fna	1138308	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/263/215/GCF_000263215.1_ASM26321v1/GCF_000263215.1_ASM26321v1_genomic.fna.gz
GCF_000339015.1_ASM33901v1_genomic.fna	956149	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/339/015/GCF_000339015.1_ASM33901v1/GCF_000339015.1_ASM33901v1_genomic.fna.gz
GCF_900638245.1_56772_F02_genomic.fna	266749	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/638/245/GCF_900638245.1_56772_F02/GCF_900638245.1_56772_F02_genomic.fna.gz
GCF_900637895.1_52700_G01_genomic.fna	266748	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/637/895/GCF_900637895.1_52700_G01/GCF_900637895.1_52700_G01_genomic.fna.gz
GCF_001617605.1_ASM161760v1_genomic.fna	241244	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/617/605/GCF_001617605.1_ASM161760v1/GCF_001617605.1_ASM161760v1_genomic.fna.gz
GCF_002966835.1_ASM296683v1_genomic.fna	244566	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/966/835/GCF_002966835.1_ASM296683v1/GCF_002966835.1_ASM296683v1_genomic.fna.gz
GCF_000224085.1_ASM22408v1_genomic.fna	886377	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/224/085/GCF_000224085.1_ASM22408v1/GCF_000224085.1_ASM22408v1_genomic.fna.gz
GCF_000025465.1_ASM2546v1_genomic.fna	640131	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/025/465/GCF_000025465.1_ASM2546v1/GCF_000025465.1_ASM2546v1_genomic.fna.gz
GCF_002158905.1_ASM215890v1_genomic.fna	245188	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/158/905/GCF_002158905.1_ASM215890v1/GCF_002158905.1_ASM215890v1_genomic.fna.gz
GCF_001955735.1_ASM195573v1_genomic.fna	81479	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/955/735/GCF_001955735.1_ASM195573v1/GCF_001955735.1_ASM195573v1_genomic.fna.gz
GCF_000219915.2_ASM21991v3_genomic.fna	1036672	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/219/915/GCF_000219915.2_ASM21991v3/GCF_000219915.2_ASM21991v3_genomic.fna.gz
GCF_003184265.1_ASM318426v1_genomic.fna	1281578	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/184/265/GCF_003184265.1_ASM318426v1/GCF_003184265.1_ASM318426v1_genomic.fna.gz
GCF_003953885.1_ASM395388v1_genomic.fna	2382161	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/953/885/GCF_003953885.1_ASM395388v1/GCF_003953885.1_ASM395388v1_genomic.fna.gz
GCF_001922385.1_ASM192238v1_genomic.fna	93064	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/922/385/GCF_001922385.1_ASM192238v1/GCF_001922385.1_ASM192238v1_genomic.fna.gz
GCF_000021565.1_ASM2156v1_genomic.fna	123214	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/021/565/GCF_000021565.1_ASM2156v1/GCF_000021565.1_ASM2156v1_genomic.fna.gz
GCF_000242255.2_ASM24225v3_genomic.fna	767434	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/242/255/GCF_000242255.2_ASM24225v3/GCF_000242255.2_ASM24225v3_genomic.fna.gz
GCF_002074055.1_ASM207405v1_genomic.fna	1446794	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/074/055/GCF_002074055.1_ASM207405v1/GCF_002074055.1_ASM207405v1_genomic.fna.gz
GCF_003595305.1_ASM359530v1_genomic.fna	1310165	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/595/305/GCF_003595305.1_ASM359530v1/GCF_003595305.1_ASM359530v1_genomic.fna.gz
GCF_004768545.1_ASM476854v1_genomic.fna	96344	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/768/545/GCF_004768545.1_ASM476854v1/GCF_004768545.1_ASM476854v1_genomic.fna.gz
GCF_005153485.1_ASM515348v1_genomic.fna	2562284	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/153/485/GCF_005153485.1_ASM515348v1/GCF_005153485.1_ASM515348v1_genomic.fna.gz
GCF_001623565.1_ASM162356v1_genomic.fna	1825069	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/623/565/GCF_001623565.1_ASM162356v1/GCF_001623565.1_ASM162356v1_genomic.fna.gz
GCF_001027545.1_ASM102754v1_genomic.fna	1408281	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/027/545/GCF_001027545.1_ASM102754v1/GCF_001027545.1_ASM102754v1_genomic.fna.gz
GCF_001889125.1_ASM188912v1_genomic.fna	857417	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/889/125/GCF_001889125.1_ASM188912v1/GCF_001889125.1_ASM188912v1_genomic.fna.gz
GCF_000175935.2_ASM17593v2_genomic.fna	592316	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/175/935/GCF_000175935.2_ASM17593v2/GCF_000175935.2_ASM17593v2_genomic.fna.gz
GCF_004322975.1_ASM432297v1_genomic.fna	2529121	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/322/975/GCF_004322975.1_ASM432297v1/GCF_004322975.1_ASM432297v1_genomic.fna.gz
GCF_000178835.2_ASM17883v2_genomic.fna	642492	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/178/835/GCF_000178835.2_ASM17883v2/GCF_000178835.2_ASM17883v2_genomic.fna.gz
GCF_000968195.1_ASM96819v1_genomic.fna	351671	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/968/195/GCF_000968195.1_ASM96819v1/GCF_000968195.1_ASM96819v1_genomic.fna.gz
GCF_003955735.1_ASM395573v1_genomic.fna	401471	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/955/735/GCF_003955735.1_ASM395573v1/GCF_003955735.1_ASM395573v1_genomic.fna.gz
GCF_000747315.1_ASM74731v1_genomic.fna	401472	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/747/315/GCF_000747315.1_ASM74731v1/GCF_000747315.1_ASM74731v1_genomic.fna.gz
GCF_002197645.1_ASM219764v1_genomic.fna	2005703	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/197/645/GCF_002197645.1_ASM219764v1/GCF_002197645.1_ASM219764v1_genomic.fna.gz
GCF_001721185.1_ASM172118v1_genomic.fna	351679	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/721/185/GCF_001721185.1_ASM172118v1/GCF_001721185.1_ASM172118v1_genomic.fna.gz
GCF_001999945.1_ASM199994v1_genomic.fna	260552	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/999/945/GCF_001999945.1_ASM199994v1/GCF_001999945.1_ASM199994v1_genomic.fna.gz
GCF_002157895.1_ASM215789v1_genomic.fna	1416627	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/157/895/GCF_002157895.1_ASM215789v1/GCF_002157895.1_ASM215789v1_genomic.fna.gz
GCF_001688665.2_ASM168866v2_genomic.fna	1834196	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/688/665/GCF_001688665.2_ASM168866v2/GCF_001688665.2_ASM168866v2_genomic.fna.gz
GCF_005886075.1_ASM588607v1_genomic.fna	525326	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/886/075/GCF_005886075.1_ASM588607v1/GCF_005886075.1_ASM588607v1_genomic.fna.gz
GCF_003111685.1_ASM311168v1_genomic.fna	311180	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/111/685/GCF_003111685.1_ASM311168v1/GCF_003111685.1_ASM311168v1_genomic.fna.gz
GCF_000020585.3_ASM2058v3_genomic.fna	1774373	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/020/585/GCF_000020585.3_ASM2058v3/GCF_000020585.3_ASM2058v3_genomic.fna.gz
GCF_000310085.1_ASM31008v1_genomic.fna	1004786	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/310/085/GCF_000310085.1_ASM31008v1/GCF_000310085.1_ASM31008v1_genomic.fna.gz
GCF_000439495.1_ASM43949v1_genomic.fna	1300254	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/439/495/GCF_000439495.1_ASM43949v1/GCF_000439495.1_ASM43949v1_genomic.fna.gz
GCF_000439535.1_ASM43953v1_genomic.fna	1300256	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/439/535/GCF_000439535.1_ASM43953v1/GCF_000439535.1_ASM43953v1_genomic.fna.gz
GCF_000439555.1_ASM43955v1_genomic.fna	1300257	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/439/555/GCF_000439555.1_ASM43955v1/GCF_000439555.1_ASM43955v1_genomic.fna.gz
GCF_000439575.1_ASM43957v1_genomic.fna	1300258	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/439/575/GCF_000439575.1_ASM43957v1/GCF_000439575.1_ASM43957v1_genomic.fna.gz
GCF_000439595.1_ASM43959v1_genomic.fna	1300259	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/439/595/GCF_000439595.1_ASM43959v1/GCF_000439595.1_ASM43959v1_genomic.fna.gz
GCF_001611275.1_ASM161127v1_genomic.fna	1823759	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/611/275/GCF_001611275.1_ASM161127v1/GCF_001611275.1_ASM161127v1_genomic.fna.gz
GCF_001444405.1_ASM144440v1_genomic.fna	161398	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/444/405/GCF_001444405.1_ASM144440v1/GCF_001444405.1_ASM144440v1_genomic.fna.gz
GCF_001465795.2_ASM146579v2_genomic.fna	200991	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/465/795/GCF_001465795.2_ASM146579v2/GCF_001465795.2_ASM146579v2_genomic.fna.gz
GCF_000496635.1_ASM49663v1_genomic.fna	1399115	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/496/635/GCF_000496635.1_ASM49663v1/GCF_000496635.1_ASM49663v1_genomic.fna.gz
GCF_001688705.2_ASM168870v2_genomic.fna	1834198	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/688/705/GCF_001688705.2_ASM168870v2/GCF_001688705.2_ASM168870v2_genomic.fna.gz
GCF_003967075.1_ASM396707v1_genomic.fna	135719	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/967/075/GCF_003967075.1_ASM396707v1/GCF_003967075.1_ASM396707v1_genomic.fna.gz
GCF_001922345.1_ASM192234v1_genomic.fna	1926494	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/922/345/GCF_001922345.1_ASM192234v1/GCF_001922345.1_ASM192234v1_genomic.fna.gz
GCF_003722335.1_ASM372233v1_genomic.fna	1679497	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/722/335/GCF_003722335.1_ASM372233v1/GCF_003722335.1_ASM372233v1_genomic.fna.gz
GCF_002355335.1_ASM235533v1_genomic.fna	1333996	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/355/335/GCF_002355335.1_ASM235533v1/GCF_002355335.1_ASM235533v1_genomic.fna.gz
GCF_001267885.1_ASM126788v1_genomic.fna	278992	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/267/885/GCF_001267885.1_ASM126788v1/GCF_001267885.1_ASM126788v1_genomic.fna.gz
GCF_004102945.1_ASM410294v1_genomic.fna	1930593	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/102/945/GCF_004102945.1_ASM410294v1/GCF_004102945.1_ASM410294v1_genomic.fna.gz
GCF_000011705.1_ASM1170v1_genomic.fna	243160	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/011/705/GCF_000011705.1_ASM1170v1/GCF_000011705.1_ASM1170v1_genomic.fna.gz
GCF_000015465.1_ASM1546v1_genomic.fna	320388	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/015/465/GCF_000015465.1_ASM1546v1/GCF_000015465.1_ASM1546v1_genomic.fna.gz
GCF_000015605.1_ASM1560v1_genomic.fna	412022	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/015/605/GCF_000015605.1_ASM1560v1/GCF_000015605.1_ASM1560v1_genomic.fna.gz
GCF_000015625.1_ASM1562v1_genomic.fna	320389	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/015/625/GCF_000015625.1_ASM1562v1/GCF_000015625.1_ASM1562v1_genomic.fna.gz
GCF_005490985.1_ASM549098v1_genomic.fna	2070337	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/490/985/GCF_005490985.1_ASM549098v1/GCF_005490985.1_ASM549098v1_genomic.fna.gz
GCF_000013985.1_ASM1398v1_genomic.fna	317655	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/013/985/GCF_000013985.1_ASM1398v1/GCF_000013985.1_ASM1398v1_genomic.fna.gz
GCF_000010785.1_ASM1078v1_genomic.fna	608538	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/010/785/GCF_000010785.1_ASM1078v1/GCF_000010785.1_ASM1078v1_genomic.fna.gz
GCF_000959245.1_ASM95924v1_genomic.fna	1249668	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/959/245/GCF_000959245.1_ASM95924v1/GCF_000959245.1_ASM95924v1_genomic.fna.gz
GCF_002504165.1_ASM250416v1_genomic.fna	1411902	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/504/165/GCF_002504165.1_ASM250416v1/GCF_002504165.1_ASM250416v1_genomic.fna.gz
GCF_000347635.1_ASM34763v1_genomic.fna	1129794	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/347/635/GCF_000347635.1_ASM34763v1/GCF_000347635.1_ASM34763v1_genomic.fna.gz
GCF_000347675.2_ASM34767v2_genomic.fna	745310	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/347/675/GCF_000347675.2_ASM34767v2/GCF_000347675.2_ASM34767v2_genomic.fna.gz
GCF_000214825.1_ASM21482v1_genomic.fna	717773	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/214/825/GCF_000214825.1_ASM21482v1/GCF_000214825.1_ASM21482v1_genomic.fna.gz
GCF_003391335.1_ASM339133v1_genomic.fna	472834	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/391/335/GCF_003391335.1_ASM339133v1/GCF_003391335.1_ASM339133v1_genomic.fna.gz
GCF_000287355.1_ASM28735v1_genomic.fna	134287	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/287/355/GCF_000287355.1_ASM28735v1/GCF_000287355.1_ASM28735v1_genomic.fna.gz
GCF_003330745.1_ASM333074v1_genomic.fna	134536	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/330/745/GCF_003330745.1_ASM333074v1/GCF_003330745.1_ASM333074v1_genomic.fna.gz
GCF_900638305.1_57043_C01_genomic.fna	36874	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/638/305/GCF_900638305.1_57043_C01/GCF_900638305.1_57043_C01_genomic.fna.gz
GCF_900637515.1_51184_A01_genomic.fna	39778	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/637/515/GCF_900637515.1_51184_A01/GCF_900637515.1_51184_A01_genomic.fna.gz
GCF_000013645.1_ASM1364v1_genomic.fna	266265	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/013/645/GCF_000013645.1_ASM1364v1/GCF_000013645.1_ASM1364v1_genomic.fna.gz
GCF_003072485.1_ASM307248v1_genomic.fna	1802984	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/072/485/GCF_003072485.1_ASM307248v1/GCF_003072485.1_ASM307248v1_genomic.fna.gz
GCF_000317475.1_ASM31747v1_genomic.fna	179408	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/317/475/GCF_000317475.1_ASM31747v1/GCF_000317475.1_ASM31747v1_genomic.fna.gz
GCF_001027025.1_ASM102702v1_genomic.fna	1330330	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/027/025/GCF_001027025.1_ASM102702v1/GCF_001027025.1_ASM102702v1_genomic.fna.gz
GCF_001013905.1_sleC34_genomic.fna	1437453	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/013/905/GCF_001013905.1_sleC34/GCF_001013905.1_sleC34_genomic.fna.gz
GCF_004683865.1_ASM468386v1_genomic.fna	2560053	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/683/865/GCF_004683865.1_ASM468386v1/GCF_004683865.1_ASM468386v1_genomic.fna.gz
GCF_001717565.1_ASM171756v1_genomic.fna	671223	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/717/565/GCF_001717565.1_ASM171756v1/GCF_001717565.1_ASM171756v1_genomic.fna.gz
GCF_004421105.1_ASM442110v1_genomic.fna	1814290	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/421/105/GCF_004421105.1_ASM442110v1/GCF_004421105.1_ASM442110v1_genomic.fna.gz
GCF_002119725.1_ASM211972v1_genomic.fna	1416803	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/119/725/GCF_002119725.1_ASM211972v1/GCF_002119725.1_ASM211972v1_genomic.fna.gz
GCF_000214215.1_ASM21421v1_genomic.fna	491952	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/214/215/GCF_000214215.1_ASM21421v1/GCF_000214215.1_ASM21421v1_genomic.fna.gz
GCF_001880325.1_ASM188032v1_genomic.fna	56956	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/880/325/GCF_001880325.1_ASM188032v1/GCF_001880325.1_ASM188032v1_genomic.fna.gz
GCF_000309885.1_ASM30988v1_genomic.fna	751945	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/309/885/GCF_000309885.1_ASM30988v1/GCF_000309885.1_ASM30988v1_genomic.fna.gz
GCF_000152825.2_ASM15282v2_genomic.fna	314260	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/152/825/GCF_000152825.2_ASM15282v2/GCF_000152825.2_ASM15282v2_genomic.fna.gz
GCF_001524645.2_ASM152464v2_genomic.fna	1637869	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/524/645/GCF_001524645.2_ASM152464v2/GCF_001524645.2_ASM152464v2_genomic.fna.gz
GCF_003287895.1_ASM328789v1_genomic.fna	1912897	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/287/895/GCF_003287895.1_ASM328789v1/GCF_003287895.1_ASM328789v1_genomic.fna.gz
GCF_900343015.1_ARADv1_genomic.fna	235559	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/343/015/GCF_900343015.1_ARADv1/GCF_900343015.1_ARADv1_genomic.fna.gz
GCF_001877055.1_ASM187705v1_genomic.fna	2014	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/877/055/GCF_001877055.1_ASM187705v1/GCF_001877055.1_ASM187705v1_genomic.fna.gz
GCF_000284035.1_ASM28403v1_genomic.fna	1127134	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/284/035/GCF_000284035.1_ASM28403v1/GCF_000284035.1_ASM28403v1_genomic.fna.gz
GCF_003339525.1_ASM333952v1_genomic.fna	2268024	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/339/525/GCF_003339525.1_ASM333952v1/GCF_003339525.1_ASM333952v1_genomic.fna.gz
GCF_002874965.1_ASM287496v1_genomic.fna	2067572	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/874/965/GCF_002874965.1_ASM287496v1/GCF_002874965.1_ASM287496v1_genomic.fna.gz
GCF_003369795.1_ASM336979v1_genomic.fna	2083284	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/369/795/GCF_003369795.1_ASM336979v1/GCF_003369795.1_ASM336979v1_genomic.fna.gz
GCF_003444775.1_ASM344477v1_genomic.fna	317577	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/444/775/GCF_003444775.1_ASM344477v1/GCF_003444775.1_ASM344477v1_genomic.fna.gz
GCF_900184705.1_CAMBI-1_genomic.fna	1986204	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/184/705/GCF_900184705.1_CAMBI-1/GCF_900184705.1_CAMBI-1_genomic.fna.gz
GCF_002025725.1_ASM202572v1_genomic.fna	2014887	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/025/725/GCF_002025725.1_ASM202572v1/GCF_002025725.1_ASM202572v1_genomic.fna.gz
GCF_000183665.1_ASM18366v1_genomic.fna	658172	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/183/665/GCF_000183665.1_ASM18366v1/GCF_000183665.1_ASM18366v1_genomic.fna.gz
