entity:sample_id	cellType	fastq1	fastq2	participant
cy98_CD45neg_CD90neg_S74	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45neg_CD90neg_S74_R1_001_1592.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45neg_CD90neg_S74_R2_001_1592.fastq.gz	Mel98
cy98_CD45neg_CD90neg_S75	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45neg_CD90neg_S75_R1_001_1593.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45neg_CD90neg_S75_R2_001_1593.fastq.gz	Mel98
cy98_CD45neg_CD90neg_S76	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45neg_CD90neg_S76_R1_001_1594.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45neg_CD90neg_S76_R2_001_1594.fastq.gz	Mel98
cy98_CD45neg_CD90neg_S77	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45neg_CD90neg_S77_R1_001_1595.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45neg_CD90neg_S77_R2_001_1595.fastq.gz	Mel98
cy98_CD45neg_CD90neg_S78	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45neg_CD90neg_S78_R1_001_1596.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45neg_CD90neg_S78_R2_001_1596.fastq.gz	Mel98
cy98_CD45neg_CD90neg_S8	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45neg_CD90neg_S8_R1_001_1597.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45neg_CD90neg_S8_R2_001_1597.fastq.gz	Mel98
cy98_CD45neg_CD90neg_S80	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45neg_CD90neg_S80_R1_001_1598.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45neg_CD90neg_S80_R2_001_1598.fastq.gz	Mel98
cy98_CD45neg_CD90neg_S83	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45neg_CD90neg_S83_R1_001_1599.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45neg_CD90neg_S83_R2_001_1599.fastq.gz	Mel98
cy98_CD45neg_CD90neg_S84	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45neg_CD90neg_S84_R1_001_1600.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45neg_CD90neg_S84_R2_001_1600.fastq.gz	Mel98
cy98_CD45neg_CD90neg_S86	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45neg_CD90neg_S86_R1_001_1601.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45neg_CD90neg_S86_R2_001_1601.fastq.gz	Mel98
cy98_CD45neg_CD90neg_S88	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45neg_CD90neg_S88_R1_001_1602.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45neg_CD90neg_S88_R2_001_1602.fastq.gz	Mel98
cy98_CD45neg_CD90neg_S90	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45neg_CD90neg_S90_R1_001_1603.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45neg_CD90neg_S90_R2_001_1603.fastq.gz	Mel98
cy98_CD45neg_CD90neg_S91	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45neg_CD90neg_S91_R1_001_1604.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45neg_CD90neg_S91_R2_001_1604.fastq.gz	Mel98
cy98_CD45neg_CD90neg_S92	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45neg_CD90neg_S92_R1_001_1605.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45neg_CD90neg_S92_R2_001_1605.fastq.gz	Mel98
cy98_CD45neg_CD90neg_S93	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45neg_CD90neg_S93_R1_001_1606.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45neg_CD90neg_S93_R2_001_1606.fastq.gz	Mel98
cy98_CD45neg_CD90neg_S94	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45neg_CD90neg_S94_R1_001_1607.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45neg_CD90neg_S94_R2_001_1607.fastq.gz	Mel98
cy98_CD45neg_CD90neg_S96	Mal	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45neg_CD90neg_S96_R1_001_1608.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45neg_CD90neg_S96_R2_001_1608.fastq.gz	Mel98
cy98_CD45pos_1_S193	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S193_R1_001_1785.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S193_R2_001_1785.fastq.gz	Mel98
cy98_CD45pos_1_S194	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S194_R1_001_1786.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S194_R2_001_1786.fastq.gz	Mel98
cy98_CD45pos_1_S195	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S195_R1_001_1787.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S195_R2_001_1787.fastq.gz	Mel98
cy98_CD45pos_1_S196	Macrophage	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S196_R1_001_1788.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S196_R2_001_1788.fastq.gz	Mel98
cy98_CD45pos_1_S197	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S197_R1_001_1789.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S197_R2_001_1789.fastq.gz	Mel98
cy98_CD45pos_1_S198	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S198_R1_001_1790.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S198_R2_001_1790.fastq.gz	Mel98
cy98_CD45pos_1_S200	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S200_R1_001_1791.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S200_R2_001_1791.fastq.gz	Mel98
cy98_CD45pos_1_S202	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S202_R1_001_1792.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S202_R2_001_1792.fastq.gz	Mel98
cy98_CD45pos_1_S204	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S204_R1_001_1793.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S204_R2_001_1793.fastq.gz	Mel98
cy98_CD45pos_1_S207	Macrophage	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S207_R1_001_1794.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S207_R2_001_1794.fastq.gz	Mel98
cy98_CD45pos_1_S209	Macrophage	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S209_R1_001_1795.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S209_R2_001_1795.fastq.gz	Mel98
cy98_CD45pos_1_S210	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S210_R1_001_1796.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S210_R2_001_1796.fastq.gz	Mel98
cy98_CD45pos_1_S211	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S211_R1_001_1797.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S211_R2_001_1797.fastq.gz	Mel98
cy98_CD45pos_1_S212	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S212_R1_001_1798.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S212_R2_001_1798.fastq.gz	Mel98
cy98_CD45pos_1_S213	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S213_R1_001_1799.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S213_R2_001_1799.fastq.gz	Mel98
cy98_CD45pos_1_S214	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S214_R1_001_1800.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S214_R2_001_1800.fastq.gz	Mel98
cy98_CD45pos_1_S215	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S215_R1_001_1801.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S215_R2_001_1801.fastq.gz	Mel98
cy98_CD45pos_1_S218	Macrophage	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S218_R1_001_1802.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S218_R2_001_1802.fastq.gz	Mel98
cy98_CD45pos_1_S219	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S219_R1_001_1803.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S219_R2_001_1803.fastq.gz	Mel98
cy98_CD45pos_1_S220	Macrophage	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S220_R1_001_1804.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S220_R2_001_1804.fastq.gz	Mel98
cy98_CD45pos_1_S222	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S222_R1_001_1805.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S222_R2_001_1805.fastq.gz	Mel98
cy98_CD45pos_1_S223	Macrophage	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S223_R1_001_1806.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S223_R2_001_1806.fastq.gz	Mel98
cy98_CD45pos_1_S226	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S226_R1_001_1807.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S226_R2_001_1807.fastq.gz	Mel98
cy98_CD45pos_1_S230	Macrophage	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S230_R1_001_1808.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S230_R2_001_1808.fastq.gz	Mel98
cy98_CD45pos_1_S233	Macrophage	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S233_R1_001_1809.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S233_R2_001_1809.fastq.gz	Mel98
cy98_CD45pos_1_S234	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S234_R1_001_1810.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S234_R2_001_1810.fastq.gz	Mel98
cy98_CD45pos_1_S235	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S235_R1_001_1811.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S235_R2_001_1811.fastq.gz	Mel98
cy98_CD45pos_1_S237	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S237_R1_001_1812.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S237_R2_001_1812.fastq.gz	Mel98
cy98_CD45pos_1_S239	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S239_R1_001_1813.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_1_S239_R2_001_1813.fastq.gz	Mel98
cy98_CD45pos_2_S289	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S289_R1_001_1814.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S289_R2_001_1814.fastq.gz	Mel98
cy98_CD45pos_2_S290	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S290_R1_001_1815.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S290_R2_001_1815.fastq.gz	Mel98
cy98_CD45pos_2_S291	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S291_R1_001_1816.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S291_R2_001_1816.fastq.gz	Mel98
cy98_CD45pos_2_S292	Macrophage	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S292_R1_001_1817.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S292_R2_001_1817.fastq.gz	Mel98
cy98_CD45pos_2_S293	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S293_R1_001_1818.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S293_R2_001_1818.fastq.gz	Mel98
cy98_CD45pos_2_S295	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S295_R1_001_1819.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S295_R2_001_1819.fastq.gz	Mel98
cy98_CD45pos_2_S296	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S296_R1_001_1820.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S296_R2_001_1820.fastq.gz	Mel98
cy98_CD45pos_2_S297	Macrophage	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S297_R1_001_1821.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S297_R2_001_1821.fastq.gz	Mel98
cy98_CD45pos_2_S298	Macrophage	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S298_R1_001_1822.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S298_R2_001_1822.fastq.gz	Mel98
cy98_CD45pos_2_S299	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S299_R1_001_1823.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S299_R2_001_1823.fastq.gz	Mel98
cy98_CD45pos_2_S300	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S300_R1_001_1824.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S300_R2_001_1824.fastq.gz	Mel98
cy98_CD45pos_2_S301	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S301_R1_001_1825.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S301_R2_001_1825.fastq.gz	Mel98
cy98_CD45pos_2_S302	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S302_R1_001_1826.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S302_R2_001_1826.fastq.gz	Mel98
cy98_CD45pos_2_S304	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S304_R1_001_1827.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S304_R2_001_1827.fastq.gz	Mel98
cy98_CD45pos_2_S305	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S305_R1_001_1828.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S305_R2_001_1828.fastq.gz	Mel98
cy98_CD45pos_2_S309	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S309_R1_001_1829.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S309_R2_001_1829.fastq.gz	Mel98
cy98_CD45pos_2_S310	Macrophage	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S310_R1_001_1830.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S310_R2_001_1830.fastq.gz	Mel98
cy98_CD45pos_2_S311	Macrophage	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S311_R1_001_1831.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S311_R2_001_1831.fastq.gz	Mel98
cy98_CD45pos_2_S314	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S314_R1_001_1832.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S314_R2_001_1832.fastq.gz	Mel98
cy98_CD45pos_2_S315	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S315_R1_001_1833.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S315_R2_001_1833.fastq.gz	Mel98
cy98_CD45pos_2_S317	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S317_R1_001_1834.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S317_R2_001_1834.fastq.gz	Mel98
cy98_CD45pos_2_S318	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S318_R1_001_1835.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S318_R2_001_1835.fastq.gz	Mel98
cy98_CD45pos_2_S319	NK	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S319_R1_001_1836.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S319_R2_001_1836.fastq.gz	Mel98
cy98_CD45pos_2_S321	Macrophage	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S321_R1_001_1837.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S321_R2_001_1837.fastq.gz	Mel98
cy98_CD45pos_2_S322	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S322_R1_001_1838.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S322_R2_001_1838.fastq.gz	Mel98
cy98_CD45pos_2_S326	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S326_R1_001_1839.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S326_R2_001_1839.fastq.gz	Mel98
cy98_CD45pos_2_S327	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S327_R1_001_1840.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S327_R2_001_1840.fastq.gz	Mel98
cy98_CD45pos_2_S329	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S329_R1_001_1841.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S329_R2_001_1841.fastq.gz	Mel98
cy98_CD45pos_2_S330	Macrophage	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S330_R1_001_1842.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S330_R2_001_1842.fastq.gz	Mel98
cy98_CD45pos_2_S331	Macrophage	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S331_R1_001_1843.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S331_R2_001_1843.fastq.gz	Mel98
cy98_CD45pos_2_S332	Macrophage	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S332_R1_001_1844.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S332_R2_001_1844.fastq.gz	Mel98
cy98_CD45pos_2_S333	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S333_R1_001_1845.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S333_R2_001_1845.fastq.gz	Mel98
cy98_CD45pos_2_S334	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S334_R1_001_1846.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S334_R2_001_1846.fastq.gz	Mel98
cy98_CD45pos_2_S335	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S335_R1_001_1847.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S335_R2_001_1847.fastq.gz	Mel98
cy98_CD45pos_2_S336	NK	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S336_R1_001_1848.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S336_R2_001_1848.fastq.gz	Mel98
cy98_CD45pos_2_S337	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S337_R1_001_1849.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S337_R2_001_1849.fastq.gz	Mel98
cy98_CD45pos_2_S338	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S338_R1_001_1850.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S338_R2_001_1850.fastq.gz	Mel98
cy98_CD45pos_2_S339	Macrophage	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S339_R1_001_1851.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S339_R2_001_1851.fastq.gz	Mel98
cy98_CD45pos_2_S340	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S340_R1_001_1852.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S340_R2_001_1852.fastq.gz	Mel98
cy98_CD45pos_2_S342	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S342_R1_001_1853.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy98_CD45pos_2_S342_R2_001_1853.fastq.gz	Mel98
